acceptance_radius import_ZTF import_OSC import_local import_lightcurve reimport_catalog search_radius Pcc_filter Pcc_filter_alternative star_separation star_cut date_range late_phase n_walkers n_steps n_cores model training_days sorting_state clean SMOTE_state clf_state n_estimators max_depth feature_set neighbors recalculate_nature classifier n_samples plot_lightcurve do_observability save_features ra_deg dec_deg transient_source object_name object_name_in ztf_name tns_name object_class g_correct r_correct dust_map red_amplitude red_amplitude2 red_offset red_magnitude green_amplitude green_amplitude2 green_offset green_magnitude model_color late_color late_color10 late_color20 late_color40 late_color60 bright_mjd first_mjd green_brightest red_brightest chi2 host_radius host_separation host_ra host_dec host_Pcc host_magnitude host_magnitude_g host_magnitude_r input_host_g_r host_nature photoz photoz_err specz specz_err best_host redshift redshift_label delta_time deltamag_red deltamag_green absmag input_separation input_size input_magnitude normal_separation true_deltamag_red true_deltamag_green hostless_cut
3.0 False False False False False 1.0 i r 1.0 0.1 inf 40.0 50.0 1000.0 1.0 single 20.0 42.0 0.0 42.0 42.0 100.0 7.0 13.0 20.0 False "" 3.0 True False False 52.91594167 -27.79504722 other PS110bzj PS110bzj -- -- -- nan nan SFD nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan 0.7 0.3360590322406004 52.9158643 -27.7951107 0.0227327580699056 23.60190854955382 22.79834306338712 24.420482124985746 -1.6221390615986273 0.05 nan nan nan nan 11.0 nan none nan nan nan nan 0.3360590322406004 0.7 23.60190854955382 0.4800843317722863 nan nan 0.1
3.0 False False False False False 1.0 i r 1.0 0.1 inf 40.0 50.0 1000.0 1.0 single 20.0 42.0 0.0 42.0 42.0 100.0 7.0 13.0 20.0 False "" 3.0 True False False 183.17583333 46.99152222 other PS110pm PS110pm -- -- -- nan nan SFD nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan 0.6799673 5.420389089855814 183.1752738295855 46.992978715348 0.04834312725406398 21.042597979802366 23.76268206246107 22.174413013427802 1.5882690490332685 0.7166666666666667 0.693116 0.045337 nan nan 33.0 0.693116 photoz nan nan nan nan 5.420389089855814 0.6799673 21.042597979802366 7.9715437637307165 nan nan 0.1
3.0 False False False False False 1.0 i r 1.0 0.1 inf 40.0 50.0 1000.0 1.0 single 20.0 42.0 0.0 42.0 42.0 100.0 7.0 13.0 20.0 False "" 3.0 True False False 183.907375 48.18017222 other PS111afv PS111afv -- -- -- nan nan SFD nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan 0.9580066154985349 6.0040302350718004 183.90774688 48.18182147 0.1600653357973728 22.382424953703357 23.64 25.56174386198922 0.0 0.55 nan nan nan nan 30.0 nan none nan nan nan nan 0.0 0.0 23.1 0.0 nan nan 0.1
3.0 False False False False False 1.0 i r 1.0 0.1 inf 40.0 50.0 1000.0 1.0 single 20.0 42.0 0.0 42.0 42.0 100.0 7.0 13.0 20.0 False "" 3.0 True False False 334.55090417 1.55889167 other PS111aib PS111aib -- -- -- nan nan SFD nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan 0.7 0.3085450076947019 334.55086603 1.55881491 0.015952844939459365 23.14257930035313 24.372187629999683 22.83713626257395 1.5350513674257336 0.5 nan nan nan nan 35.0 nan none nan nan nan nan 0.3085450076947019 0.7 23.14257930035313 0.4407785824210027 nan nan 0.1
3.0 False False False False False 1.0 i r 1.0 0.1 inf 40.0 50.0 1000.0 1.0 single 20.0 42.0 0.0 42.0 42.0 100.0 7.0 13.0 20.0 False "" 3.0 True False False 162.11554167 57.15255556 other PS111ap PS111ap -- -- -- nan nan SFD nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan 1.1028243220180023 0.19178242922891808 162.11550124 57.15250701 0.03709278729772769 23.123355751508573 22.4713995291421 22.78605389730902 -0.31465436816692005 0.55 nan nan nan nan 58.0 nan none nan nan nan nan 0.19178242922891808 1.1028243220180023 23.123355751508573 0.17390116032078903 nan nan 0.1
3.0 False False False False False 1.0 i r 1.0 0.1 inf 40.0 50.0 1000.0 1.0 single 20.0 42.0 0.0 42.0 42.0 100.0 7.0 13.0 20.0 False "" 3.0 True False False 130.30913333 44.03248611 other PS111bam PS111bam -- -- -- nan nan SFD nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan 0.7 0.49286691480156186 130.30930474 44.03254575 0.05010425673554075 24.58051607704507 23.396417888326607 23.8631191553341 -0.4667012670074939 0.5 nan nan nan nan 43.0 nan none nan nan nan nan 0.49286691480156186 0.7 24.58051607704507 0.7040955925736598 nan nan 0.1
3.0 False False False False False 1.0 i r 1.0 0.1 inf 40.0 50.0 1000.0 1.0 single 20.0 42.0 0.0 42.0 42.0 100.0 7.0 13.0 20.0 False "" 3.0 True False False 36.44288333 -5.06571389 other PS111bdn PS111bdn -- -- -- nan nan SFD nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan 0.3155571 5.824395002650833 36.4429343212569 -5.064096799983255 0.10413046974565443 21.967410077538748 23.403695230712323 22.54241155542779 0.0 0.21666666666666665 nan nan nan nan 32.0 nan none nan nan nan nan 0.0 0.0 23.1 0.0 nan nan 0.1
3.0 False False False False False 1.0 i r 1.0 0.1 inf 40.0 50.0 1000.0 1.0 single 20.0 42.0 0.0 42.0 42.0 100.0 7.0 13.0 20.0 False "" 3.0 True False False 243.19074167 54.07137778 other PS111tt PS111tt -- -- -- nan nan SFD nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan 0.9345455 6.022671877333227 243.193062266644 54.07234973733025 0.11282860864728772 21.885524693480285 23.021681755088185 21.855889076176638 0.0 0.5750000000000001 nan nan nan nan 20.0 nan none nan nan nan nan 0.0 0.0 23.1 0.0 nan nan 0.1
3.0 False False False False False 1.0 i r 1.0 0.1 inf 40.0 50.0 1000.0 1.0 single 20.0 42.0 0.0 42.0 42.0 100.0 7.0 13.0 20.0 False "" 3.0 True False False 53.55467917 -26.52144722 other PS112bmy PS112bmy -- -- -- nan nan SFD nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan 0.9855045046539247 6.687946877601572 53.55296863 -26.5225002 0.10419602145802931 21.51014651940072 24.518084766946092 21.51014651940072 0.0 0.95 nan nan nan nan 25.0 nan none nan nan nan nan 0.0 0.0 23.1 0.0 nan nan 0.1
3.0 False False False False False 1.0 i r 1.0 0.1 inf 40.0 50.0 1000.0 1.0 single 20.0 42.0 0.0 42.0 42.0 100.0 7.0 13.0 20.0 False "" 3.0 True False False 36.2275875 -4.83964444 other PS112bqf PS112bqf -- -- -- nan nan SFD nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan 0.956213 0.683028789751844 36.22776768495915 -4.83958310464242 0.010468781253243353 21.668032847823632 22.918197844274772 22.01797254187717 0.900225302397601 0.61 0.320497 0.08336 nan nan 17.0 0.320497 photoz nan nan nan nan 0.683028789751844 0.956213 21.668032847823632 0.714306111454084 nan nan 0.1
3.0 False False False False False 1.0 i r 1.0 0.1 inf 40.0 50.0 1000.0 1.0 single 20.0 42.0 0.0 42.0 42.0 100.0 7.0 13.0 20.0 False "" 3.0 True False False 130.2340375 45.4116472 other PS112cil PS112cil -- -- -- nan nan SFD nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan 0.7959588 6.484803286341701 130.232822125486 45.4100607482128 0.03315188795371671 20.06721602934399 22.031120435773527 20.60615407554006 1.4249663602334657 0.8444444444444446 0.435965 0.09495 nan nan 29.0 0.435965 photoz nan nan nan nan 6.484803286341701 0.7959588 20.06721602934399 8.14715948406086 nan nan 0.1
3.0 False False False False False 1.0 i r 1.0 0.1 inf 40.0 50.0 1000.0 1.0 single 20.0 42.0 0.0 42.0 42.0 100.0 7.0 13.0 20.0 False "" 3.0 True False False 149.956729 2.858847 other PS112zn PS112zn -- -- -- nan nan SFD nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan 1.393064 9.507944721441055 149.954085726692 2.8587703647239797 0.04746173188564862 19.51057334792562 21.662639893477408 20.040802882093196 0.0 0.9666666666666666 0.379256 0.034564 nan nan 25.0 0.379256 photoz nan nan nan nan 0.0 0.0 23.1 0.0 nan nan 0.1
3.0 False False False False False 1.0 i r 1.0 0.1 inf 40.0 50.0 1000.0 1.0 single 20.0 42.0 0.0 42.0 42.0 100.0 7.0 13.0 20.0 False "" 3.0 True False False 184.50847917 47.57943056 other PS113gt PS113gt -- -- -- nan nan SFD nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan 0.7 1.8685459530680535 184.5077515 47.57926187 0.1593397554945558 24.98950149674219 23.741833148608247 25.572281654966776 0.0 0.3 nan nan nan nan 66.0 nan none nan nan nan nan 0.0 0.0 23.1 0.0 nan nan 0.1
3.0 False False False False False 1.0 i r 1.0 0.1 inf 40.0 50.0 1000.0 1.0 single 20.0 42.0 0.0 42.0 42.0 100.0 7.0 13.0 20.0 False "" 3.0 True False False 148.6679 2.19506667 other PS113or PS113or -- -- -- nan nan SFD nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan 0.8580675 21.1343661794866 148.662797772085 2.19215633888457 0.6268617921312293 21.468299259188356 22.335757670822534 21.791455689765428 0.0 0.70625 0.99002 0.103628 nan nan 15.0 0.99002 photoz nan nan nan nan 0.0 0.0 23.1 0.0 nan nan 0.1
3.0 False False False False False 1.0 i r 1.0 0.1 inf 40.0 50.0 1000.0 1.0 single 20.0 42.0 0.0 42.0 42.0 100.0 7.0 13.0 20.0 False "" 3.0 True False False 150.5351375 3.65528333 other PS114bj PS114bj -- -- -- nan nan SFD nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan 0.8093594229807978 0.36680976231503687 150.5352 3.65520276 0.00851053438316296 21.925154914487866 23.461710039769343 22.630616136690218 0.8310939030791253 0.225 nan nan nan nan 39.0 nan none nan nan nan nan 0.36680976231503687 0.8093594229807978 21.925154914487866 0.45320997309713107 nan nan 0.1
3.0 False False False False False 1.0 i r 1.0 0.1 inf 40.0 50.0 1000.0 1.0 single 20.0 42.0 0.0 42.0 42.0 100.0 7.0 13.0 20.0 False "" 3.0 True False False 40.18591667 -0.89066667 other PS15cjz PS15cjz -- -- -- nan nan SFD nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan 1.307953 3.655589665507966 40.1869090224245 -0.8904508085963185 0.03929160444992197 21.33656925675205 24.585404696635358 23.630593439195476 0.9548112574398822 0.3375 0.419409 0.104772 nan nan 35.0 0.419409 photoz nan nan nan nan 3.655589665507966 1.307953 21.33656925675205 2.794893750393146 nan nan 0.1
3.0 False False False False False 1.0 i r 1.0 0.1 inf 40.0 50.0 1000.0 1.0 single 20.0 42.0 0.0 42.0 42.0 100.0 7.0 13.0 20.0 False "" 3.0 True False False 247.60229167 23.64027778 other PTF09atu PTF09atu -- -- -- nan nan SFD nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan 0.4254008 8.748236927370533 247.6024785524445 23.64270180787545 0.21545554332623318 21.94131582722661 23.936747844542136 22.655713060164317 0.0 0.2333333333333333 0.559529 0.084332 nan nan 32.0 0.559529 photoz nan nan nan nan 0.0 0.0 23.1 0.0 nan nan 0.1
3.0 False False False False False 1.0 i r 1.0 0.1 inf 40.0 50.0 1000.0 1.0 single 20.0 42.0 0.0 42.0 42.0 100.0 7.0 13.0 20.0 False "" 3.0 True False False 243.03725 51.48780556 other PTF09cnd PTF09cnd -- -- -- nan nan SFD nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan 1.391757 1.3685628771443732 243.03677023875952 51.48757045614495 0.0691353290964819 23.07735541879392 23.20049087667568 23.091536808812574 0.10895406786310602 0.5 0.370456 0.184781 nan nan 21.0 0.370456 photoz nan nan nan nan 1.3685628771443732 1.391757 23.07735541879392 0.9833346461662297 nan nan 0.1
3.0 False False False False False 1.0 i r 1.0 0.1 inf 40.0 50.0 1000.0 1.0 single 20.0 42.0 0.0 42.0 42.0 100.0 7.0 13.0 20.0 False "" 3.0 True False False 144.98717917 21.72141389 other PTF10aagc PTF10aagc -- -- -- nan nan SFD nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan 2.300628 0.15118906670743218 144.98715931725752 21.72145162059245 0.01837181002297883 20.259183445549066 21.346047653807204 20.395929813813854 0.9501178399933501 0.9444444444444444 0.418182 0.0907 nan nan 25.0 0.418182 photoz nan nan nan nan 0.15118906670743218 2.300628 20.259183445549066 0.06571643338576778 nan nan 0.1
3.0 False False False False False 1.0 i r 1.0 0.1 inf 40.0 50.0 1000.0 1.0 single 20.0 42.0 0.0 42.0 42.0 100.0 7.0 13.0 20.0 False "" 3.0 True False False 193.67195833 15.40472222 other PTF10bfz PTF10bfz -- -- -- nan nan SFD nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan 0.9392387518328228 0.3331671832803226 193.671993831739 15.40463623509225 0.01087008738169093 21.882184805149222 22.191794538733884 22.00555784664907 0.1862366920848153 0.33125000000000004 nan nan nan nan 22.0 nan none nan nan nan nan 0.3331671832803226 0.9392387518328228 21.882184805149222 0.3547204399628772 nan nan 0.1
3.0 False False False False False 1.0 i r 1.0 0.1 inf 40.0 50.0 1000.0 1.0 single 20.0 42.0 0.0 42.0 42.0 100.0 7.0 13.0 20.0 False "" 3.0 True False False 151.64291667 67.98861111 other PTF10bjp PTF10bjp -- -- -- nan nan SFD nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan 1.0168544283021768 0.33300508094504805 151.6430587 67.98868676 0.019485940884808373 22.453026828039928 23.308564414108517 23.27 0.0385644141085173 0.7 nan nan nan nan 20.0 nan none nan nan nan nan 0.33300508094504805 1.0168544283021768 22.453026828039928 0.3274855000642133 nan nan 0.1
3.0 False False False False False 1.0 i r 1.0 0.1 inf 40.0 50.0 1000.0 1.0 single 20.0 42.0 0.0 42.0 42.0 100.0 7.0 13.0 20.0 False "" 3.0 True False False 236.378542 54.0425 other PTF10iam PTF10iam -- -- -- nan nan SFD nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan 1.796947 1.1063511941428483 236.37846716140533 54.0421958382884 0.0009441907298872732 16.873916709564057 17.60248344842899 17.13615851035548 0.4663249380735124 0.9949999999999999 0.087993 0.019443 0.1094257 1.130918e-05 21.0 0.1094257 specz nan nan nan nan 1.1063511941428483 1.796947 16.873916709564057 0.6156838204704136 nan nan 0.1
3.0 False False False False False 1.0 i r 1.0 0.1 inf 40.0 50.0 1000.0 1.0 single 20.0 42.0 0.0 42.0 42.0 100.0 7.0 13.0 20.0 False "" 3.0 True False False 237.51170417 -7.41177222 other PTF10nmn PTF10nmn -- -- -- nan nan SFD nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan 1.068809917925419 0.6641905481722401 237.51154899 -7.41167044 0.00661677817532913 20.805394526041933 20.767239351110977 21.30950151765311 -0.5422621665421339 0.62 nan nan nan nan 23.0 nan none nan nan nan nan 0.6641905481722401 1.068809917925419 20.805394526041933 0.6214300008194601 nan nan 0.1
3.0 False False False False False 1.0 i r 1.0 0.1 inf 40.0 50.0 1000.0 1.0 single 20.0 42.0 0.0 42.0 42.0 100.0 7.0 13.0 20.0 False "" 3.0 True False False 253.19456667 47.60604444 other PTF10uhf PTF10uhf -- -- -- nan nan SFD nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan 2.018082 3.8572822003459626 253.193942591397 47.605059050645195 0.0048418174583765294 17.987622389677604 19.35575696157902 18.36444645873548 0.9913105028435396 0.9949999999999999 0.238206 0.039683 nan nan 21.0 0.238206 photoz nan nan nan nan 3.8572822003459626 2.018082 17.987622389677604 1.9113604899830445 nan nan 0.1
3.0 False False False False False 1.0 i r 1.0 0.1 inf 40.0 50.0 1000.0 1.0 single 20.0 42.0 0.0 42.0 42.0 100.0 7.0 13.0 20.0 False "" 3.0 True False False 45.77833333 -1.54302778 other PTF10vqv PTF10vqv -- -- -- nan nan SFD nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan 0.6797694664760415 1.1275951220998008 45.77857973 -1.54322127 0.018138403329473696 22.763692449434203 23.42980350717139 25.447635265660203 -2.017831758488814 0.19999999999999998 nan nan nan nan 32.0 nan none nan nan nan nan 1.1275951220998008 0.6797694664760415 22.763692449434203 1.6587904836992895 nan nan 0.1
3.0 False False False False False 1.0 i r 1.0 0.1 inf 40.0 50.0 1000.0 1.0 single 20.0 42.0 0.0 42.0 42.0 100.0 7.0 13.0 20.0 False "" 3.0 True False False 216.1925 46.23008333 other PTF12dam PTF12dam -- -- -- nan nan SFD nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan 0.8437237 0.4763648226141766 216.192576979264 46.2302044655019 0.0008343828883032867 18.719290040851632 19.050892710345753 19.0047150332013 0.046177677144452645 0.625 0.146587 0.061901 nan nan 27.0 0.146587 photoz nan nan nan nan 0.4763648226141766 0.8437237 18.719290040851632 0.5645981292384896 nan nan 0.1
3.0 False False False False False 1.0 i r 1.0 0.1 inf 40.0 50.0 1000.0 1.0 single 20.0 42.0 0.0 42.0 42.0 100.0 7.0 13.0 20.0 False "" 3.0 True False False 240.31345833 21.38816667 other PTF12gty PTF12gty -- -- -- nan nan SFD nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan 2.397514 17.78451106435453 240.31854700978602 21.38956467211155 0.010346424261502118 15.848687211953148 16.867129756787897 16.173732571515146 0.693397185272751 1.0 0.052319 0.020317 0.0319449 1.260778e-05 47.0 0.0319449 specz nan nan nan nan 17.78451106435453 2.397514 15.848687211953148 7.417896648092369 nan nan 0.1
3.0 False False False False False 1.0 i r 1.0 0.1 inf 40.0 50.0 1000.0 1.0 single 20.0 42.0 0.0 42.0 42.0 100.0 7.0 13.0 20.0 False "" 3.0 True False False 337.98275 -6.796944 other PTF12hni PTF12hni -- -- -- nan nan SFD nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan 0.7 0.6985821578572868 337.98256174 -6.79699606 0.003356948527861281 20.852848415056794 21.803120559900727 21.227262164828357 0.5758583950723697 1.0 nan nan nan nan 12.0 nan none nan nan nan nan 0.6985821578572868 0.7 20.852848415056794 0.9979745112246955 nan nan 0.1
3.0 False False False False False 1.0 i r 1.0 0.1 inf 40.0 50.0 1000.0 1.0 single 20.0 42.0 0.0 42.0 42.0 100.0 7.0 13.0 20.0 False "" 3.0 True False False 337.5697 27.97278056 other PTF12mxx PTF12mxx -- -- -- nan nan SFD nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan 0.5570896 6.036486966595899 337.5707489735355 27.97138292093775 0.07633403340632017 21.416087698931605 23.951754712937102 22.18904868748897 0.0 0.1285714285714286 nan nan nan nan 30.0 nan none nan nan nan nan 0.0 0.0 23.1 0.0 nan nan 0.1
3.0 False False False False False 1.0 i r 1.0 0.1 inf 40.0 50.0 1000.0 1.0 single 20.0 42.0 0.0 42.0 42.0 100.0 7.0 13.0 20.0 False "" 3.0 True False False 218.11414583 33.54023056 other SCP06F6 SCP06F6 -- -- -- nan nan SFD nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan 1.295041 24.10021773709401 218.109770625375 33.54584470816755 0.24251771450448756 19.449128842784027 20.41001919633814 19.782290413616742 0.0 1.0 0.213656 0.044646 nan nan 10.0 0.213656 photoz nan nan nan nan 0.0 0.0 23.1 0.0 nan nan 0.1
3.0 False False False False False 1.0 i r 1.0 0.1 inf 40.0 50.0 1000.0 1.0 single 20.0 42.0 0.0 42.0 42.0 100.0 7.0 13.0 20.0 False "" 3.0 True False False 22.3172 0.710523 other SDSS17789 SDSS17789 -- -- -- nan nan SFD nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan 1.0531762950080457 5.376225956914782 22.31819912 0.70941298 0.1116472655694537 22.10275479208657 22.981142049478585 23.4284214255977 0.0 0.5 nan nan nan nan 46.0 nan none nan nan nan nan 0.0 0.0 23.1 0.0 nan nan 0.1

3.0 False False False False False 1.0 i r 1.0 0.1 inf 40.0 50.0 1000.0 1.0 single 20.0 42.0 0.0 42.0 42.0 100.0 7.0 13.0 20.0 False "" 3.0 True False False 149.821875 2.060694 other UID30901 UID30901 -- -- -- nan nan SFD nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan 1.146051 35.75495184541827 149.82343399492152 2.070502972785965 0.8303128722104887 20.86069895404274 22.269444771162526 21.31087381424451 0.0 0.8625 0.504141 0.112909 nan nan 22.0 0.504141 photoz nan nan nan nan 0.0 0.0 23.1 0.0 nan nan 0.1
3.0 False False False False False 1.0 i r 1.0 0.1 inf 40.0 50.0 1000.0 1.0 single 20.0 42.0 0.0 42.0 42.0 100.0 7.0 13.0 20.0 False "" 3.0 True False False 149.821875 2.060694 other UID30901 UID30901 -- -- -- nan nan SFD nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan 1.146051 35.75495184541827 149.82343399492152 2.070502972785965 0.8303128722104887 20.86069895404274 22.269444771162526 21.31087381424451 0.0 0.8625 0.504141 0.112909 nan nan 22.0 0.504141 photoz nan nan nan nan 0.0 0.0 23.1 0.0 nan nan 0.1
3.0 False False False False False 1.0 i r 1.0 0.1 inf 40.0 50.0 1000.0 1.0 single 20.0 42.0 0.0 42.0 42.0 100.0 7.0 13.0 20.0 False "" 3.0 True False False 249.76645833 37.02733333 other iPTF13ajg iPTF13ajg -- -- -- nan nan SFD nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan 0.9455523303186851 0.3463440506955821 249.76634692 37.02729666 0.10229705313254056 24.87547492506081 23.211163442381224 22.696161320058906 0.0 0.4 nan nan nan nan 26.0 nan none nan nan nan nan 0.0 0.0 23.1 0.0 nan nan 0.1
3.0 False False False False False 1.0 i r 1.0 0.1 inf 40.0 50.0 1000.0 1.0 single 20.0 42.0 0.0 42.0 42.0 100.0 7.0 13.0 20.0 False "" 3.0 True False False 189.233917 13.129306 other iPTF13bdl iPTF13bdl -- -- -- nan nan SFD nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan 0.7184025538776276 4.52729878930977 189.23481767 13.1284048 0.07076460975464705 21.987515770705123 22.418826176781863 21.866405558667942 0.0 0.55 nan nan nan nan 27.0 nan none nan nan nan nan 0.0 0.0 23.1 0.0 nan nan 0.1
3.0 False False False False False 1.0 i r 1.0 0.1 inf 40.0 50.0 1000.0 1.0 single 20.0 42.0 0.0 42.0 42.0 100.0 7.0 13.0 20.0 False "" 3.0 True False False 159.582625 24.41425 other iPTF13bjz iPTF13bjz -- -- -- nan nan SFD nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan 0.986015603864685 4.299718422130397 159.58132271 24.41439246 0.05900133335482549 21.75087357359193 23.83993465340588 24.117078648807745 -0.27714399540186463 0.26666666666666666 nan nan nan nan 33.0 nan none nan nan nan nan 4.299718422130397 0.986015603864685 21.75087357359193 4.360700180887264 nan nan 0.1
3.0 False False False False False 1.0 i r 1.0 0.1 inf 40.0 50.0 1000.0 1.0 single 20.0 42.0 0.0 42.0 42.0 100.0 7.0 13.0 20.0 False "" 3.0 True False False 3.61325 24.285778 other iPTF13cjq iPTF13cjq -- -- -- nan nan SFD nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan 1.0695953571537196 0.14792323934548687 3.61329189 24.28579318 0.039146913281171924 23.279846189120708 22.089093665704876 21.77482270623295 0.3142709594719264 0.95 nan nan nan nan 45.0 nan none nan nan nan nan 0.14792323934548687 1.0695953571537196 23.279846189120708 0.1382983184773003 nan nan 0.1
3.0 False False False False False 1.0 i r 1.0 0.1 inf 40.0 50.0 1000.0 1.0 single 20.0 42.0 0.0 42.0 42.0 100.0 7.0 13.0 20.0 False "" 3.0 True False False 44.260375 -0.31225 other iPTF13dcc iPTF13dcc -- -- -- nan nan SFD nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan 0.8594509037177377 0.18015269839882403 44.26042416 -0.31225936 0.04131981792463102 23.920067983743646 29.139382123584365 21.903800704734298 7.235581418850067 0.26666666666666666 nan nan nan nan 22.0 nan none nan nan nan nan 0.18015269839882403 0.8594509037177377 23.920067983743646 0.20961371687380304 nan nan 0.1
3.0 False False False False False 1.0 i r 1.0 0.1 inf 40.0 50.0 1000.0 1.0 single 20.0 42.0 0.0 42.0 42.0 100.0 7.0 13.0 20.0 False "" 3.0 True False False 103.33958333 67.13222222 other iPTF13ehe iPTF13ehe -- -- -- nan nan SFD nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan 0.3310822335294961 0.347630460820829 103.33934091 67.13220101 0.0024231396187682774 22.36616156093065 21.186312311608223 19.81698094306529 1.3693313685429338 0.0 nan nan nan nan 20.0 nan none nan nan nan nan 0.347630460820829 0.3310822335294961 22.36616156093065 1.0499822268169476 nan nan 0.1
3.0 False False False False False 1.0 i r 1.0 0.1 inf 40.0 50.0 1000.0 1.0 single 20.0 42.0 0.0 42.0 42.0 100.0 7.0 13.0 20.0 False "" 3.0 True False False 61.4232 28.944631 other iPTF15eov iPTF15eov -- -- -- nan nan SFD nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan 1.7845818141006036 1.1830977678795274 61.4233867 28.94491615 0.001291848442303678 17.286860821087323 17.224833903749534 17.337394561572143 -0.11256065782260904 0.96 nan nan nan nan 41.0 nan none nan nan nan nan 1.1830977678795274 1.7845818141006036 17.286860821087323 0.6629551856527166 nan nan 0.1
3.0 False False False False False 1.0 i r 1.0 0.1 inf 40.0 50.0 1000.0 1.0 single 20.0 42.0 0.0 42.0 42.0 100.0 7.0 13.0 20.0 False "" 3.0 True False False 194.789 13.803 other iPTF16asu iPTF16asu -- -- -- nan nan SFD nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan 0.6621631 1.9904323394549777 194.7888052128145 13.8024804678213 0.014824486292192685 21.699188247495304 22.157423947421098 21.701867217986845 0.45555672943425307 0.3388888888888889 0.430722 0.201561 nan nan 17.0 0.430722 photoz nan nan nan nan 1.9904323394549777 0.6621631 21.699188247495304 3.0059547858450246 nan nan 0.1
3.0 False False False False False 1.0 i r 1.0 0.1 inf 40.0 50.0 1000.0 1.0 single 20.0 42.0 0.0 42.0 42.0 100.0 7.0 13.0 20.0 False "" 3.0 True False False 259.16554167 28.37016667 other iPTF16bad iPTF16bad -- -- -- nan nan SFD nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan 0.80690163707023 0.7003069205400941 259.16548896 28.37035559 0.07825120169372635 24.739433479684575 22.7521859868191 22.226906725417972 0.0 0.47500000000000003 nan nan nan nan 15.0 nan none nan nan nan nan 0.0 0.0 23.1 0.0 nan nan 0.1
3.0 False False False False False 1.0 i r 1.0 0.1 inf 40.0 50.0 1000.0 1.0 single 20.0 42.0 0.0 42.0 42.0 100.0 7.0 13.0 20.0 False "" 3.0 True False False 190.2758917 32.8085722 other iPTF16eh iPTF16eh -- -- -- nan nan SFD nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan 0.6955812 49.17082929168605 190.287567004273 32.7990720640616 0.515432526592805 18.848044665170594 26.946954127704217 28.21471881834227 0.0 0.6 nan nan nan nan 36.0 nan none nan nan nan nan 0.0 0.0 23.1 0.0 nan nan 0.1
